,scaled_input_age,scaled_input_capital-gain,scaled_input_capital-loss,scaled_input_hours-per-week,scaled_input_workclass,scaled_input_education,scaled_input_marital-status,scaled_input_occupation,scaled_input_relationship,scaled_input_race,scaled_input_sex,scaled_input_native-country,scaled_input_class,origin_input_age,origin_input_capital-gain,origin_input_capital-loss,origin_input_hours-per-week,origin_input_workclass,origin_input_education,origin_input_marital-status,origin_input_occupation,origin_input_relationship,origin_input_race,origin_input_sex,origin_input_native-country,origin_input_class,scaled_adv_age,scaled_adv_capital-gain,scaled_adv_capital-loss,scaled_adv_hours-per-week,scaled_adv_workclass,scaled_adv_education,scaled_adv_marital-status,scaled_adv_occupation,scaled_adv_relationship,scaled_adv_race,scaled_adv_sex,scaled_adv_native-country,origin_adv_age,origin_adv_capital-gain,origin_adv_capital-loss,origin_adv_hours-per-week,origin_adv_workclass,origin_adv_education,origin_adv_marital-status,origin_adv_occupation,origin_adv_relationship,origin_adv_race,origin_adv_sex,origin_adv_native-country,running_time,Predict_Success,Attack_Success?,ground_truth,prediction,adv_prediction
0,0.1232876712328767,0.0,0.0,0.37755102040816324,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K,26.0,0.0,0.0,38.0,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K,1.0,1.0,1.0430813e-06,0.99999994,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,United-States,89.99999,99999.0,0.004543662,99.0,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,United-States,2.7912938594818115,Y,Y,<=50K,<=50K,>50K
0,0.27397260273972607,0.0,0.0,0.37755102040816324,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,<=50K,37.00000000000001,0.0,0.0,38.0,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,<=50K,0.7658324,5.066395e-07,5.066395e-07,0.95356315,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,72.90577,0.05066344,0.0022069216,94.44919,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,2.7912938594818115,Y,Y,<=50K,<=50K,>50K
0,0.1232876712328767,0.024070240702407025,0.0,0.5,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,26.0,2407.0,0.0,50.00000000000001,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.12328767,0.02407024,0.0,0.5,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,26.0,2407.0,0.0,50.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,2.7912938594818115,N,Y,<=50K,>50K,>50K
0,0.1506849315068493,0.0,0.0,0.39795918367346933,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,28.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.14647827,5.066395e-07,5.066395e-07,0.38373053,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,27.692913,0.05066344,0.0022069216,38.60559,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,2.7912938594818115,Y,N,>50K,>50K,>50K
0,0.4246575342465753,0.07688076880768807,0.0,0.39795918367346933,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,United-States,<=50K,48.0,7688.0,0.0,40.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,United-States,<=50K,0.42465752,0.07688077,0.0,0.39795917,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,United-States,48.0,7688.0,0.0,40.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,United-States,2.7912938594818115,N,Y,>50K,<=50K,<=50K
0,0.3424657534246575,0.0,0.3232323232323232,0.39795918367346933,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,<=50K,42.0,0.0,1408.0,40.0,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,<=50K,0.4180684,5.066395e-07,0.44070536,0.5528774,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,47.518993,0.05066344,1919.7125,55.181988,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,2.7912938594818115,Y,Y,<=50K,<=50K,>50K
0,0.1506849315068493,0.0,0.0,0.31632653061224486,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Male,United-States,<=50K,28.0,0.0,0.0,32.0,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Male,United-States,<=50K,1.0,0.5186294,1.0430813e-06,1.0,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Male,United-States,89.99999,51862.418,0.004543662,99.0,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Male,United-States,2.7912938594818115,Y,Y,<=50K,<=50K,>50K
0,0.0547945205479452,0.0,0.39462809917355374,0.2959183673469387,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K,21.0,0.0,1719.0,29.999999999999996,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K,0.46094006,5.066395e-07,0.8651525,0.967259,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,United-States,50.648624,0.05066344,3768.6042,95.79138,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,United-States,2.7912938594818115,Y,Y,<=50K,<=50K,>50K
0,0.4520547945205479,0.0,0.5544077134986226,0.2959183673469387,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,50.0,0.0,2415.0,29.999999999999996,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.21061385,5.066395e-07,0.17610645,0.04962668,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,32.374813,0.05066344,767.1197,5.8634143,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,2.7912938594818115,Y,Y,>50K,>50K,<=50K
0,0.0684931506849315,0.0,0.0,0.39795918367346933,Private,HS-grad,Widowed,Adm-clerical,Own-child,White,Female,United-States,<=50K,22.0,0.0,0.0,40.0,Private,HS-grad,Widowed,Adm-clerical,Own-child,White,Female,United-States,<=50K,1.0,1.0,1.4901161e-06,0.00017547607,Private,HS-grad,Widowed,Adm-clerical,Own-child,White,Female,United-States,89.99999,99999.0,0.006490946,1.0171967,Private,HS-grad,Widowed,Adm-clerical,Own-child,White,Female,United-States,2.7912938594818115,Y,Y,<=50K,<=50K,>50K
0,0.41095890410958896,0.0,0.0,0.5,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K,46.99999999999999,0.0,0.0,50.00000000000001,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K,0.24113423,5.066395e-07,5.066395e-07,0.18809769,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,34.6028,0.05066344,0.0022069216,19.433573,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,2.7912938594818115,Y,Y,>50K,>50K,<=50K
0,0.5616438356164384,0.0,0.0,0.19387755102040813,Private,Bachelors,Divorced,Craft-repair,Own-child,White,Female,United-States,<=50K,58.00000000000001,0.0,0.0,20.0,Private,Bachelors,Divorced,Craft-repair,Own-child,White,Female,United-States,<=50K,0.99999905,1.0,1.0430813e-06,1.0,Private,Bachelors,Divorced,Craft-repair,Own-child,White,Female,United-States,89.99992,99999.0,0.004543662,99.0,Private,Bachelors,Divorced,Craft-repair,Own-child,White,Female,United-States,2.7912938594818115,Y,Y,<=50K,<=50K,>50K
0,0.2876712328767123,0.0,0.0,0.6020408163265305,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K,38.0,0.0,0.0,59.99999999999999,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K,0.31026143,5.066395e-07,5.066395e-07,0.65050197,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,39.649086,0.05066344,0.0022069216,64.74919,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,2.7912938594818115,Y,Y,<=50K,<=50K,>50K
0,0.2876712328767123,0.0,0.0,0.2346938775510204,Private,9th,Married-civ-spouse,Other-service,Wife,Black,Female,Haiti,<=50K,38.0,0.0,0.0,24.0,Private,9th,Married-civ-spouse,Other-service,Wife,Black,Female,Haiti,<=50K,1.0,0.03008923,1.0728836e-06,1.0,Private,9th,Married-civ-spouse,Other-service,Wife,Black,Female,Haiti,89.99999,3008.8928,0.004673481,99.0,Private,9th,Married-civ-spouse,Other-service,Wife,Black,Female,Haiti,2.7912938594818115,Y,Y,<=50K,<=50K,>50K
0,0.3424657534246575,0.0,0.0,0.39795918367346933,Private,HS-grad,Separated,Transport-moving,Other-relative,Black,Male,United-States,<=50K,42.0,0.0,0.0,40.0,Private,HS-grad,Separated,Transport-moving,Other-relative,Black,Male,United-States,<=50K,0.99999034,0.99383867,2.5331974e-06,1.0,Private,HS-grad,Separated,Transport-moving,Other-relative,Black,Male,United-States,89.99929,99382.875,0.011034608,99.0,Private,HS-grad,Separated,Transport-moving,Other-relative,Black,Male,United-States,2.7912938594818115,Y,Y,<=50K,<=50K,>50K
0,0.5342465753424657,0.0,0.0,0.39795918367346933,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,Laos,<=50K,56.0,0.0,0.0,40.0,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,Laos,<=50K,0.58206755,5.066395e-07,5.066395e-07,0.48744687,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,Laos,59.490932,0.05066344,0.0022069216,48.769794,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,Laos,2.7912938594818115,Y,Y,<=50K,<=50K,>50K
0,0.4794520547945205,0.0,0.0,0.39795918367346933,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,United-States,<=50K,52.0,0.0,0.0,40.0,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,United-States,<=50K,0.47945204,0.0,0.0,0.39795917,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,United-States,51.999996,0.0,0.0,40.0,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,United-States,2.7912938594818115,N,Y,>50K,<=50K,<=50K
0,0.4246575342465753,0.0,0.0,0.39795918367346933,Private,Assoc-voc,Divorced,Other-service,Own-child,White,Female,United-States,<=50K,48.0,0.0,0.0,40.0,Private,Assoc-voc,Divorced,Other-service,Own-child,White,Female,United-States,<=50K,1.0,0.87742615,3.3676624e-06,0.9999999,Private,Assoc-voc,Divorced,Other-service,Own-child,White,Female,United-States,89.99999,87741.734,0.014669538,98.999985,Private,Assoc-voc,Divorced,Other-service,Own-child,White,Female,United-States,2.7912938594818115,Y,Y,<=50K,<=50K,>50K
0,0.8904109589041096,0.0,0.0,0.020408163265306124,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K,82.00000000000001,0.0,0.0,3.0,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K,0.9999994,0.021900505,1.0430813e-06,1.0,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,89.999954,2190.0286,0.004543662,99.0,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,2.7912938594818115,Y,Y,<=50K,<=50K,>50K
0,0.4383561643835617,0.0,0.0,0.346938775510204,Private,Bachelors,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,Philippines,<=50K,49.00000000000001,0.0,0.0,35.0,Private,Bachelors,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,Philippines,<=50K,1.0,1.0,1.0430813e-06,1.0,Private,Bachelors,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,Philippines,89.99999,99999.0,0.004543662,99.0,Private,Bachelors,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,Philippines,2.7912938594818115,Y,Y,<=50K,<=50K,>50K
0,0.3424657534246575,0.0,0.0,0.39795918367346933,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K,42.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K,0.48109046,5.066395e-07,5.066395e-07,0.6738292,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,52.119602,0.05066344,0.0022069216,67.03526,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,2.7912938594818115,Y,Y,<=50K,<=50K,>50K
0,0.32876712328767127,0.0,0.0,0.39795918367346933,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K,41.00000000000001,0.0,0.0,40.0,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K,0.32876712,0.0,0.0,0.39795917,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,41.0,0.0,0.0,40.0,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,2.7912938594818115,N,Y,>50K,<=50K,<=50K
0,0.2191780821917808,0.0,0.0,0.5,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K,33.0,0.0,0.0,50.00000000000001,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K,0.27236634,5.066395e-07,5.066395e-07,0.6610161,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,36.882744,0.05066344,0.0022069216,65.77958,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,2.7912938594818115,Y,Y,<=50K,<=50K,>50K
0,0.3835616438356165,0.015060150601506015,0.0,0.44897959183673464,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,White,Female,United-States,<=50K,45.00000000000001,1506.0,0.0,45.0,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,White,Female,United-States,<=50K,0.39935362,0.10087305,5.066395e-07,0.47566205,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,White,Female,United-States,46.152817,10087.204,0.0022069216,47.61488,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,White,Female,United-States,2.7912938594818115,Y,Y,<=50K,<=50K,>50K
0,0.2465753424657534,0.0,0.0,0.39795918367346933,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Female,United-States,<=50K,35.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Female,United-States,<=50K,0.24657534,0.0,0.0,0.39795917,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Female,United-States,35.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Female,United-States,2.7912938594818115,Y,N,<=50K,<=50K,<=50K
0,0.3835616438356165,0.0,0.0,0.346938775510204,Self-emp-not-inc,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K,45.00000000000001,0.0,0.0,35.0,Self-emp-not-inc,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K,1.0,0.026635736,1.0430813e-06,1.0,Self-emp-not-inc,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,89.99999,2663.5469,0.004543662,99.0,Self-emp-not-inc,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,2.7912938594818115,Y,Y,<=50K,<=50K,>50K
0,0.30136986301369856,0.05013050130501305,0.0,0.31632653061224486,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K,38.99999999999999,5013.0,0.0,32.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K,0.30136988,0.0501305,0.0,0.31632653,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,39.0,5013.0,0.0,32.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,2.7912938594818115,N,Y,<=50K,>50K,>50K
0,0.726027397260274,0.0,0.0,0.1530612244897959,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K,70.00000000000001,0.0,0.0,16.0,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K,0.78217363,5.066395e-07,5.066395e-07,0.24018452,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,74.09867,0.05066344,0.0022069216,24.538082,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,2.7912938594818115,Y,Y,<=50K,<=50K,>50K
0,0.5068493150684932,0.0,0.0,0.39795918367346933,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K,54.00000000000001,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K,0.5068493,0.0,0.0,0.39795917,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,54.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,2.7912938594818115,N,Y,>50K,<=50K,<=50K
0,0.7397260273972601,0.11678116781167812,0.0,0.44897959183673464,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,United-States,>50K,71.0,11678.0,0.0,45.0,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,United-States,>50K,0.73232895,0.07120398,5.066395e-07,0.42926165,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,United-States,70.460014,7120.3267,0.0022069216,43.067642,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,United-States,2.7912938594818115,Y,Y,>50K,>50K,<=50K
0,0.2602739726027397,0.0,0.0,0.39795918367346933,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K,36.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K,1.0,0.027829438,1.0430813e-06,1.0,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,United-States,89.99999,2782.916,0.004543662,99.0,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,United-States,2.7912938594818115,Y,Y,<=50K,<=50K,>50K
0,0.3150684931506849,0.0,0.3409090909090909,0.39795918367346933,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K,40.0,0.0,1485.0,40.0,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K,0.388011,5.066395e-07,0.46440056,0.5552473,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,United-States,45.324802,0.05066344,2022.9288,55.414234,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,United-States,2.7912938594818115,Y,Y,<=50K,<=50K,>50K
0,0.1232876712328767,0.0,0.0,0.346938775510204,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K,26.0,0.0,0.0,35.0,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K,0.99999833,0.8890035,1.2814999e-06,1.0,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,89.99988,88899.46,0.0055822134,99.0,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,2.7912938594818115,Y,Y,<=50K,<=50K,>50K
