,scaled_input_age,scaled_input_capital-gain,scaled_input_capital-loss,scaled_input_hours-per-week,scaled_input_workclass,scaled_input_education,scaled_input_marital-status,scaled_input_occupation,scaled_input_relationship,scaled_input_race,scaled_input_sex,scaled_input_native-country,scaled_input_class,origin_input_age,origin_input_capital-gain,origin_input_capital-loss,origin_input_hours-per-week,origin_input_workclass,origin_input_education,origin_input_marital-status,origin_input_occupation,origin_input_relationship,origin_input_race,origin_input_sex,origin_input_native-country,origin_input_class,scaled_adv_age,scaled_adv_capital-gain,scaled_adv_capital-loss,scaled_adv_hours-per-week,scaled_adv_workclass,scaled_adv_education,scaled_adv_marital-status,scaled_adv_occupation,scaled_adv_relationship,scaled_adv_race,scaled_adv_sex,scaled_adv_native-country,origin_adv_age,origin_adv_capital-gain,origin_adv_capital-loss,origin_adv_hours-per-week,origin_adv_workclass,origin_adv_education,origin_adv_marital-status,origin_adv_occupation,origin_adv_relationship,origin_adv_race,origin_adv_sex,origin_adv_native-country,running_time,Predict_Success,Attack_Success?,ground_truth,prediction,adv_prediction
0,0.1232876712328767,0.0,0.0,0.37755102040816324,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K,26.0,0.0,0.0,38.0,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K,0.15177193,0.23198043,0.029223656,0.41551387,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,United-States,28.079351,23197.81,127.29825,41.72036,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,United-States,3.8956689834594727,Y,Y,<=50K,<=50K,>50K
0,0.27397260273972607,0.0,0.0,0.37755102040816324,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,<=50K,37.00000000000001,0.0,0.0,38.0,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,<=50K,0.28732118,0.1505671,0.021360645,0.39802817,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,37.974445,15056.56,93.04697,40.00676,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,3.8956689834594727,Y,Y,<=50K,<=50K,>50K
0,0.1232876712328767,0.024070240702407025,0.0,0.5,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,26.0,2407.0,0.0,50.00000000000001,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.12156627,0.004558623,0.0,0.49625534,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,25.874338,455.85773,0.0,49.633022,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,3.8956689834594727,N,N,<=50K,>50K,<=50K
0,0.1506849315068493,0.0,0.0,0.39795918367346933,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,28.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,>50K,0.1483967,0.0,0.0,0.39396217,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,27.83296,0.0,0.0,39.60829,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,3.8956689834594727,Y,Y,>50K,>50K,<=50K
0,0.4246575342465753,0.07688076880768807,0.0,0.39795918367346933,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,United-States,<=50K,48.0,7688.0,0.0,40.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,United-States,<=50K,0.42734694,0.09815584,0.0025447302,0.4014944,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,United-States,48.196327,9815.486,11.084845,40.34645,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,United-States,3.8956689834594727,N,N,>50K,<=50K,>50K
0,0.3424657534246575,0.0,0.3232323232323232,0.39795918367346933,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,<=50K,42.0,0.0,1408.0,40.0,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,<=50K,0.34725258,0.05327307,0.32959664,0.40824732,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,42.349438,5327.254,1435.7229,41.008236,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,3.8956689834594727,Y,Y,<=50K,<=50K,>50K
0,0.1506849315068493,0.0,0.0,0.31632653061224486,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Male,United-States,<=50K,28.0,0.0,0.0,32.0,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Male,United-States,<=50K,0.1740319,0.27029032,0.035426922,0.3611028,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Male,United-States,29.704329,27028.762,154.31967,36.388073,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Male,United-States,3.8956689834594727,Y,Y,<=50K,<=50K,>50K
0,0.0547945205479452,0.0,0.39462809917355374,0.2959183673469387,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K,21.0,0.0,1719.0,29.999999999999996,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K,0.08162825,0.22774348,0.41605306,0.33848512,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,United-States,22.958862,22774.12,1812.3271,34.171543,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,United-States,3.8956689834594727,Y,Y,<=50K,<=50K,>50K
0,0.4520547945205479,0.0,0.5544077134986226,0.2959183673469387,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,50.0,0.0,2415.0,29.999999999999996,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.38076904,0.0,0.43816653,0.14952643,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,44.79614,0.0,1908.6534,15.65359,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,3.8956689834594727,Y,Y,>50K,>50K,<=50K
0,0.0684931506849315,0.0,0.0,0.39795918367346933,Private,HS-grad,Widowed,Adm-clerical,Own-child,White,Female,United-States,<=50K,22.0,0.0,0.0,40.0,Private,HS-grad,Widowed,Adm-clerical,Own-child,White,Female,United-States,<=50K,0.09248721,0.30373594,0.04401231,0.45562783,Private,HS-grad,Widowed,Adm-clerical,Own-child,White,Female,United-States,23.751568,30373.291,191.71764,45.651527,Private,HS-grad,Widowed,Adm-clerical,Own-child,White,Female,United-States,3.8956689834594727,Y,Y,<=50K,<=50K,>50K
0,0.41095890410958896,0.0,0.0,0.5,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K,46.99999999999999,0.0,0.0,50.00000000000001,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K,0.36077604,0.0,0.0,0.40090647,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,43.336647,0.0,0.0,40.288834,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,3.8956689834594727,Y,Y,>50K,>50K,<=50K
0,0.5616438356164384,0.0,0.0,0.19387755102040813,Private,Bachelors,Divorced,Craft-repair,Own-child,White,Female,United-States,<=50K,58.00000000000001,0.0,0.0,20.0,Private,Bachelors,Divorced,Craft-repair,Own-child,White,Female,United-States,<=50K,0.59136456,0.22086702,0.029182605,0.23189303,Private,Bachelors,Divorced,Craft-repair,Own-child,White,Female,United-States,60.169613,22086.48,127.11943,23.725517,Private,Bachelors,Divorced,Craft-repair,Own-child,White,Female,United-States,3.8956689834594727,Y,Y,<=50K,<=50K,>50K
0,0.2876712328767123,0.0,0.0,0.6020408163265305,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K,38.0,0.0,0.0,59.99999999999999,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K,0.28871197,0.010286902,0.0016745059,0.60380507,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,38.075974,1028.6799,7.2941475,60.172897,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,3.8956689834594727,Y,Y,<=50K,<=50K,>50K
0,0.2876712328767123,0.0,0.0,0.2346938775510204,Private,9th,Married-civ-spouse,Other-service,Wife,Black,Female,Haiti,<=50K,38.0,0.0,0.0,24.0,Private,9th,Married-civ-spouse,Other-service,Wife,Black,Female,Haiti,<=50K,0.3054183,0.21307173,0.034201864,0.27155906,Private,9th,Married-civ-spouse,Other-service,Wife,Black,Female,Haiti,39.295536,21306.96,148.98332,27.612787,Private,9th,Married-civ-spouse,Other-service,Wife,Black,Female,Haiti,3.8956689834594727,Y,Y,<=50K,<=50K,>50K
0,0.3424657534246575,0.0,0.0,0.39795918367346933,Private,HS-grad,Separated,Transport-moving,Other-relative,Black,Male,United-States,<=50K,42.0,0.0,0.0,40.0,Private,HS-grad,Separated,Transport-moving,Other-relative,Black,Male,United-States,<=50K,0.37183496,0.25199842,0.035504173,0.43921283,Private,HS-grad,Separated,Transport-moving,Other-relative,Black,Male,United-States,44.14395,25199.59,154.65617,44.04286,Private,HS-grad,Separated,Transport-moving,Other-relative,Black,Male,United-States,3.8956689834594727,Y,Y,<=50K,<=50K,>50K
0,0.5342465753424657,0.0,0.0,0.39795918367346933,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,Laos,<=50K,56.0,0.0,0.0,40.0,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,Laos,<=50K,0.5360112,0.020895798,0.0030976306,0.401249,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,Laos,56.12882,2089.5588,13.4932785,40.3224,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,Laos,3.8956689834594727,Y,Y,<=50K,<=50K,>50K
0,0.4794520547945205,0.0,0.0,0.39795918367346933,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,United-States,<=50K,52.0,0.0,0.0,40.0,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,United-States,<=50K,0.48193094,0.024491744,0.0041165752,0.40207684,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,United-States,52.180958,2449.15,17.9318,40.40353,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,United-States,3.8956689834594727,N,N,>50K,<=50K,>50K
0,0.4246575342465753,0.0,0.0,0.39795918367346933,Private,Assoc-voc,Divorced,Other-service,Own-child,White,Female,United-States,<=50K,48.0,0.0,0.0,40.0,Private,Assoc-voc,Divorced,Other-service,Own-child,White,Female,United-States,<=50K,0.4502053,0.29615223,0.0366207,0.45608127,Private,Assoc-voc,Divorced,Other-service,Own-child,White,Female,United-States,49.864986,29614.928,159.51976,45.695965,Private,Assoc-voc,Divorced,Other-service,Own-child,White,Female,United-States,3.8956689834594727,Y,Y,<=50K,<=50K,>50K
0,0.8904109589041096,0.0,0.0,0.020408163265306124,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K,82.00000000000001,0.0,0.0,3.0,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K,0.9049604,0.2007149,0.024227777,0.056686305,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,83.0621,20071.29,105.5362,6.5552583,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,3.8956689834594727,Y,Y,<=50K,<=50K,>50K
0,0.4383561643835617,0.0,0.0,0.346938775510204,Private,Bachelors,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,Philippines,<=50K,49.00000000000001,0.0,0.0,35.0,Private,Bachelors,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,Philippines,<=50K,0.46013474,0.20257725,0.029264377,0.38693008,Private,Bachelors,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,Philippines,50.589836,20257.521,127.47563,38.919147,Private,Bachelors,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,Philippines,3.8956689834594727,Y,Y,<=50K,<=50K,>50K
0,0.3424657534246575,0.0,0.0,0.39795918367346933,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K,42.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K,0.34692705,0.056437053,0.00786039,0.40819886,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,42.325676,5643.649,34.239857,41.003487,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,3.8956689834594727,Y,Y,<=50K,<=50K,>50K
0,0.32876712328767127,0.0,0.0,0.39795918367346933,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K,41.00000000000001,0.0,0.0,40.0,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K,0.3412222,0.14257963,0.01854667,0.42033422,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,41.909218,14257.82,80.7893,42.192753,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,3.8956689834594727,N,N,>50K,<=50K,>50K
0,0.2191780821917808,0.0,0.0,0.5,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K,33.0,0.0,0.0,50.00000000000001,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K,0.22261874,0.034518566,0.004530862,0.50567275,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,33.251167,3451.822,19.736435,50.55593,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,3.8956689834594727,Y,Y,<=50K,<=50K,>50K
0,0.3835616438356165,0.015060150601506015,0.0,0.44897959183673464,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,White,Female,United-States,<=50K,45.00000000000001,1506.0,0.0,45.0,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,White,Female,United-States,<=50K,0.39072806,0.10552272,0.014936674,0.46445277,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,White,Female,United-States,45.523148,10552.167,65.064156,46.516373,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,White,Female,United-States,3.8956689834594727,Y,Y,<=50K,<=50K,>50K
0,0.2465753424657534,0.0,0.0,0.39795918367346933,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Female,United-States,<=50K,35.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Female,United-States,<=50K,0.28119388,0.31720406,0.044512846,0.45063627,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Female,United-States,37.527153,31720.088,193.89795,45.162354,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Female,United-States,3.8956689834594727,Y,Y,<=50K,<=50K,>50K
0,0.3835616438356165,0.0,0.0,0.346938775510204,Self-emp-not-inc,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K,45.00000000000001,0.0,0.0,35.0,Self-emp-not-inc,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K,0.40227523,0.19221675,0.018941471,0.37968197,Self-emp-not-inc,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,46.36609,19221.482,82.50905,38.20883,Self-emp-not-inc,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,3.8956689834594727,Y,Y,<=50K,<=50K,>50K
0,0.30136986301369856,0.05013050130501305,0.0,0.31632653061224486,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K,38.99999999999999,5013.0,0.0,32.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K,0.2685666,0.0,0.0,0.27785382,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,36.605362,0.0,0.0,28.229673,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,3.8956689834594727,N,N,<=50K,>50K,<=50K
0,0.726027397260274,0.0,0.0,0.1530612244897959,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K,70.00000000000001,0.0,0.0,16.0,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K,0.7278721,0.01962404,0.0029637525,0.15674272,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,70.13466,1962.3843,12.910106,16.360786,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,3.8956689834594727,Y,Y,<=50K,<=50K,>50K
0,0.5068493150684932,0.0,0.0,0.39795918367346933,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K,54.00000000000001,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K,0.5079138,0.014752988,0.0018194697,0.4004241,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,54.07771,1475.284,7.92561,40.24156,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,3.8956689834594727,N,N,>50K,<=50K,>50K
0,0.7397260273972601,0.11678116781167812,0.0,0.44897959183673464,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,United-States,>50K,71.0,11678.0,0.0,45.0,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,United-States,>50K,0.73551154,0.06573793,0.0,0.44063056,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,United-States,70.692345,6573.7275,0.0,44.181793,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,United-States,3.8956689834594727,Y,Y,>50K,>50K,<=50K
0,0.2602739726027397,0.0,0.0,0.39795918367346933,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K,36.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K,0.2801608,0.19326678,0.017619137,0.4275993,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,United-States,37.451736,19326.484,76.74896,42.90473,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,United-States,3.8956689834594727,Y,Y,<=50K,<=50K,>50K
0,0.3150684931506849,0.0,0.3409090909090909,0.39795918367346933,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K,40.0,0.0,1485.0,40.0,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K,0.31983253,0.05461928,0.34766763,0.40629598,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,United-States,40.347775,5461.873,1514.4402,40.817005,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,United-States,3.8956689834594727,Y,Y,<=50K,<=50K,>50K
0,0.1232876712328767,0.0,0.0,0.346938775510204,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K,26.0,0.0,0.0,35.0,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K,0.15704158,0.2900516,0.043442354,0.39392096,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,28.464035,29004.871,189.2349,39.60425,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,3.8956689834594727,Y,Y,<=50K,<=50K,>50K
0,0.41095890410958896,0.033250332503325035,0.0,0.44897959183673464,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,United-States,<=50K,46.99999999999999,3325.0,0.0,45.0,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,United-States,<=50K,0.426091,0.1962307,0.023344416,0.47961938,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,United-States,48.10464,19622.873,101.68828,48.0027,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,United-States,3.8956689834594727,Y,Y,<=50K,<=50K,>50K
