,scaled_input_age,scaled_input_capital-gain,scaled_input_capital-loss,scaled_input_hours-per-week,scaled_input_workclass,scaled_input_education,scaled_input_marital-status,scaled_input_occupation,scaled_input_relationship,scaled_input_race,scaled_input_sex,scaled_input_native-country,scaled_input_class,origin_input_age,origin_input_capital-gain,origin_input_capital-loss,origin_input_hours-per-week,origin_input_workclass,origin_input_education,origin_input_marital-status,origin_input_occupation,origin_input_relationship,origin_input_race,origin_input_sex,origin_input_native-country,origin_input_class,scaled_adv_age,scaled_adv_capital-gain,scaled_adv_capital-loss,scaled_adv_hours-per-week,scaled_adv_workclass,scaled_adv_education,scaled_adv_marital-status,scaled_adv_occupation,scaled_adv_relationship,scaled_adv_race,scaled_adv_sex,scaled_adv_native-country,origin_adv_age,origin_adv_capital-gain,origin_adv_capital-loss,origin_adv_hours-per-week,origin_adv_workclass,origin_adv_education,origin_adv_marital-status,origin_adv_occupation,origin_adv_relationship,origin_adv_race,origin_adv_sex,origin_adv_native-country,running_time,Predict_Success,Attack_Success?,ground_truth,prediction,adv_prediction
0,0.1232876712328767,0.0,0.0,0.37755102040816324,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K,26.0,0.0,0.0,38.0,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K,0.1304891,0.1425337,0.014346887,0.39406922,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,United-States,26.525703,14253.228,62.49504,39.618782,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,United-States,3.7119150161743164,Y,Y,<=50K,<=50K,>50K
0,0.27397260273972607,0.0,0.0,0.37755102040816324,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,<=50K,37.00000000000001,0.0,0.0,38.0,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,<=50K,0.27994257,0.09713498,0.010458461,0.38723636,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,37.435806,9713.4,45.557056,38.94916,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,3.7119150161743164,Y,Y,<=50K,<=50K,>50K
0,0.1232876712328767,0.024070240702407025,0.0,0.5,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,26.0,2407.0,0.0,50.00000000000001,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.12273574,0.0031626595,0.0,0.49752438,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,25.95971,316.2628,0.0,49.75739,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,3.7119150161743164,N,N,<=50K,>50K,<=50K
0,0.1506849315068493,0.0,0.0,0.39795918367346933,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K,28.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K,0.15071149,0.0007029346,6.408666e-05,0.39801988,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,28.001938,70.292755,0.27916148,40.005947,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,3.7119150161743164,N,N,>50K,<=50K,>50K
0,0.4246575342465753,0.07688076880768807,0.0,0.39795918367346933,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,United-States,>50K,48.0,7688.0,0.0,40.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,United-States,>50K,0.42415798,0.0690211,0.0,0.39716375,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,United-States,47.96353,6902.041,0.0,39.922047,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,United-States,3.7119150161743164,Y,Y,>50K,>50K,<=50K
0,0.3424657534246575,0.0,0.3232323232323232,0.39795918367346933,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,<=50K,42.0,0.0,1408.0,40.0,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,<=50K,0.34454706,0.03530672,0.32612732,0.40172789,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,42.151936,3530.6365,1420.6106,40.36933,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,3.7119150161743164,Y,Y,<=50K,<=50K,>50K
0,0.1506849315068493,0.0,0.0,0.31632653061224486,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Male,United-States,<=50K,28.0,0.0,0.0,32.0,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Male,United-States,<=50K,0.1576557,0.15047148,0.017682496,0.3335219,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Male,United-States,28.508865,15046.997,77.024956,33.685146,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Male,United-States,3.7119150161743164,Y,Y,<=50K,<=50K,>50K
0,0.0547945205479452,0.0,0.39462809917355374,0.2959183673469387,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K,21.0,0.0,1719.0,29.999999999999996,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K,0.061882228,0.122236185,0.40628532,0.30759907,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,United-States,21.517403,12223.496,1769.7788,31.144709,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,United-States,3.7119150161743164,Y,Y,<=50K,<=50K,>50K
0,0.4520547945205479,0.0,0.5544077134986226,0.2959183673469387,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,50.0,0.0,2415.0,29.999999999999996,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.3963927,0.0,0.45327145,0.20359807,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,45.93667,0.0,1974.4504,20.95261,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,3.7119150161743164,Y,Y,>50K,>50K,<=50K
0,0.0684931506849315,0.0,0.0,0.39795918367346933,Private,HS-grad,Widowed,Adm-clerical,Own-child,White,Female,United-States,<=50K,22.0,0.0,0.0,40.0,Private,HS-grad,Widowed,Adm-clerical,Own-child,White,Female,United-States,<=50K,0.07722523,0.17278743,0.022047691,0.41731915,Private,HS-grad,Widowed,Adm-clerical,Own-child,White,Female,United-States,22.637444,17278.57,96.03974,41.897278,Private,HS-grad,Widowed,Adm-clerical,Own-child,White,Female,United-States,3.7119150161743164,Y,Y,<=50K,<=50K,>50K
0,0.41095890410958896,0.0,0.0,0.5,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K,46.99999999999999,0.0,0.0,50.00000000000001,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K,0.37325206,0.0,0.00046668792,0.44100255,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,44.2474,0.0,2.0328927,44.21825,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,3.7119150161743164,Y,Y,>50K,>50K,<=50K
0,0.5616438356164384,0.0,0.0,0.19387755102040813,Private,Bachelors,Divorced,Craft-repair,Own-child,White,Female,United-States,<=50K,58.00000000000001,0.0,0.0,20.0,Private,Bachelors,Divorced,Craft-repair,Own-child,White,Female,United-States,<=50K,0.5681982,0.12245566,0.011180285,0.20976757,Private,Bachelors,Divorced,Craft-repair,Own-child,White,Female,United-States,58.47847,12245.443,48.701324,21.55722,Private,Bachelors,Divorced,Craft-repair,Own-child,White,Female,United-States,3.7119150161743164,Y,Y,<=50K,<=50K,>50K
0,0.2876712328767123,0.0,0.0,0.6020408163265305,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K,38.0,0.0,0.0,59.99999999999999,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K,0.28869408,0.010646414,0.0009278296,0.6030378,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,38.07467,1064.6307,4.0416255,60.097702,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,3.7119150161743164,Y,Y,<=50K,<=50K,>50K
0,0.2876712328767123,0.0,0.0,0.2346938775510204,Private,9th,Married-civ-spouse,Other-service,Wife,Black,Female,Haiti,<=50K,38.0,0.0,0.0,24.0,Private,9th,Married-civ-spouse,Other-service,Wife,Black,Female,Haiti,<=50K,0.29575527,0.1338946,0.013265301,0.25127256,Private,9th,Married-civ-spouse,Other-service,Wife,Black,Female,Haiti,38.590134,13389.327,57.78365,25.62471,Private,9th,Married-civ-spouse,Other-service,Wife,Black,Female,Haiti,3.7119150161743164,Y,Y,<=50K,<=50K,>50K
0,0.3424657534246575,0.0,0.0,0.39795918367346933,Private,HS-grad,Separated,Transport-moving,Other-relative,Black,Male,United-States,<=50K,42.0,0.0,0.0,40.0,Private,HS-grad,Separated,Transport-moving,Other-relative,Black,Male,United-States,<=50K,0.34725776,0.15624955,0.012613291,0.41441905,Private,HS-grad,Separated,Transport-moving,Other-relative,Black,Male,United-States,42.349815,15624.799,54.943497,41.613068,Private,HS-grad,Separated,Transport-moving,Other-relative,Black,Male,United-States,3.7119150161743164,Y,Y,<=50K,<=50K,>50K
0,0.5342465753424657,0.0,0.0,0.39795918367346933,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,Laos,<=50K,56.0,0.0,0.0,40.0,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,Laos,<=50K,0.53537655,0.020935817,0.0025179612,0.40032795,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,Laos,56.08249,2093.5608,10.968239,40.23214,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,Laos,3.7119150161743164,Y,Y,<=50K,<=50K,>50K
0,0.4794520547945205,0.0,0.0,0.39795918367346933,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,United-States,<=50K,52.0,0.0,0.0,40.0,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,United-States,<=50K,0.4806491,0.020408237,0.002014209,0.39995202,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,United-States,52.087387,2040.8033,8.773894,40.195297,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,United-States,3.7119150161743164,N,N,>50K,<=50K,>50K
0,0.4246575342465753,0.0,0.0,0.39795918367346933,Private,Assoc-voc,Divorced,Other-service,Own-child,White,Female,United-States,<=50K,48.0,0.0,0.0,40.0,Private,Assoc-voc,Divorced,Other-service,Own-child,White,Female,United-States,<=50K,0.43133292,0.16430697,0.022300111,0.4132366,Private,Assoc-voc,Divorced,Other-service,Own-child,White,Female,United-States,48.4873,16430.533,97.13928,41.497185,Private,Assoc-voc,Divorced,Other-service,Own-child,White,Female,United-States,3.7119150161743164,Y,Y,<=50K,<=50K,>50K
0,0.8904109589041096,0.0,0.0,0.020408163265306124,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K,82.00000000000001,0.0,0.0,3.0,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K,0.89413345,0.14073314,0.010907877,0.031831987,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,82.271736,14073.173,47.514713,4.1195345,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,3.7119150161743164,Y,Y,<=50K,<=50K,>50K
0,0.4383561643835617,0.0,0.0,0.346938775510204,Private,Bachelors,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,Philippines,<=50K,49.00000000000001,0.0,0.0,35.0,Private,Bachelors,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,Philippines,<=50K,0.44978246,0.12367063,0.012885738,0.3640229,Private,Bachelors,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,Philippines,49.834118,12366.939,56.130276,36.674244,Private,Bachelors,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,Philippines,3.7119150161743164,Y,Y,<=50K,<=50K,>50K
0,0.3424657534246575,0.0,0.0,0.39795918367346933,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K,42.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K,0.34554356,0.04397896,0.0039319387,0.40338704,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,42.22468,4397.852,17.127525,40.53193,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,3.7119150161743164,Y,Y,<=50K,<=50K,>50K
0,0.32876712328767127,0.0,0.0,0.39795918367346933,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K,41.00000000000001,0.0,0.0,40.0,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K,0.33632377,0.1016233,0.010244026,0.40816155,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,41.551632,10162.229,44.62298,40.999832,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,3.7119150161743164,N,N,>50K,<=50K,>50K
0,0.2191780821917808,0.0,0.0,0.5,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K,33.0,0.0,0.0,50.00000000000001,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K,0.22121954,0.028640006,0.0025155162,0.50331676,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,33.149025,2863.972,10.957589,50.325043,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,3.7119150161743164,Y,Y,<=50K,<=50K,>50K
0,0.3835616438356165,0.015060150601506015,0.0,0.44897959183673464,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,White,Female,United-States,<=50K,45.00000000000001,1506.0,0.0,45.0,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,White,Female,United-States,<=50K,0.38482544,0.062110923,0.0054379487,0.45492893,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,White,Female,United-States,45.092255,6211.0303,23.687704,45.583035,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,White,Female,United-States,3.7119150161743164,Y,Y,<=50K,<=50K,>50K
0,0.2465753424657534,0.0,0.0,0.39795918367346933,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Female,United-States,<=50K,35.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Female,United-States,<=50K,0.26087108,0.19959648,0.021390243,0.41843203,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Female,United-States,36.04359,19959.45,93.175896,42.00634,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Female,United-States,3.7119150161743164,Y,Y,<=50K,<=50K,>50K
0,0.3835616438356165,0.0,0.0,0.346938775510204,Self-emp-not-inc,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K,45.00000000000001,0.0,0.0,35.0,Self-emp-not-inc,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K,0.39264494,0.12959692,0.014626929,0.35967857,Self-emp-not-inc,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,45.663082,12959.5625,63.7149,36.2485,Self-emp-not-inc,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,3.7119150161743164,Y,Y,<=50K,<=50K,>50K
0,0.30136986301369856,0.05013050130501305,0.0,0.31632653061224486,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K,38.99999999999999,5013.0,0.0,32.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K,0.28494868,0.0,0.0,0.28843945,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,37.80125,0.0,0.0,29.267065,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,3.7119150161743164,N,N,<=50K,>50K,<=50K
0,0.726027397260274,0.0,0.0,0.1530612244897959,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K,70.00000000000001,0.0,0.0,16.0,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K,0.7270975,0.018291513,0.0020240066,0.15528534,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,70.07812,1829.1329,8.816572,16.217962,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,3.7119150161743164,Y,Y,<=50K,<=50K,>50K
0,0.5068493150684932,0.0,0.0,0.39795918367346933,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K,54.00000000000001,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K,0.507314,0.01307104,0.0014397863,0.39968663,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,54.033924,1307.091,6.271709,40.16929,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,3.7119150161743164,N,N,>50K,<=50K,>50K
0,0.7397260273972601,0.11678116781167812,0.0,0.44897959183673464,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,United-States,>50K,71.0,11678.0,0.0,45.0,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,United-States,>50K,0.7356638,0.03950971,0.0004092208,0.43886536,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,United-States,70.70345,3950.9314,1.7825658,44.008804,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,United-States,3.7119150161743164,Y,Y,>50K,>50K,<=50K
0,0.2602739726027397,0.0,0.0,0.39795918367346933,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K,36.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K,0.26621002,0.13663222,0.017203053,0.41573128,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,United-States,36.43333,13663.085,74.9365,41.741665,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,United-States,3.7119150161743164,Y,Y,<=50K,<=50K,>50K
0,0.3150684931506849,0.0,0.3409090909090909,0.39795918367346933,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K,40.0,0.0,1485.0,40.0,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K,0.31580538,0.028375948,0.3437983,0.40173575,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,United-States,40.05379,2837.5664,1497.5854,40.370102,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,United-States,3.7119150161743164,Y,Y,<=50K,<=50K,>50K
0,0.1232876712328767,0.0,0.0,0.346938775510204,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K,26.0,0.0,0.0,35.0,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K,0.13106722,0.17194337,0.017619248,0.36729673,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,26.567907,17194.164,76.74944,36.99508,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,3.7119150161743164,Y,Y,<=50K,<=50K,>50K
0,0.41095890410958896,0.033250332503325035,0.0,0.44897959183673464,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,United-States,<=50K,46.99999999999999,3325.0,0.0,45.0,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,United-States,<=50K,0.41478008,0.13144366,0.009510682,0.45799106,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,United-States,47.278946,13144.235,41.42853,45.883125,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,United-States,3.7119150161743164,Y,Y,<=50K,<=50K,>50K
