,scaled_input_age,scaled_input_capital-gain,scaled_input_capital-loss,scaled_input_hours-per-week,scaled_input_workclass,scaled_input_education,scaled_input_marital-status,scaled_input_occupation,scaled_input_relationship,scaled_input_race,scaled_input_sex,scaled_input_native-country,scaled_input_class,origin_input_age,origin_input_capital-gain,origin_input_capital-loss,origin_input_hours-per-week,origin_input_workclass,origin_input_education,origin_input_marital-status,origin_input_occupation,origin_input_relationship,origin_input_race,origin_input_sex,origin_input_native-country,origin_input_class,scaled_adv_age,scaled_adv_capital-gain,scaled_adv_capital-loss,scaled_adv_hours-per-week,scaled_adv_workclass,scaled_adv_education,scaled_adv_marital-status,scaled_adv_occupation,scaled_adv_relationship,scaled_adv_race,scaled_adv_sex,scaled_adv_native-country,origin_adv_age,origin_adv_capital-gain,origin_adv_capital-loss,origin_adv_hours-per-week,origin_adv_workclass,origin_adv_education,origin_adv_marital-status,origin_adv_occupation,origin_adv_relationship,origin_adv_race,origin_adv_sex,origin_adv_native-country,running_time,Predict_Success,Attack_Success?,ground_truth,prediction,adv_prediction
0,0.1232876712328767,0.0,0.0,0.37755102040816324,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K,26.0,0.0,0.0,38.0,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K,0.14028953,0.79257065,0.0016724102,0.37623197,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,United-States,27.241135,79256.27,7.285019,37.87073,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,United-States,3.0334160327911377,Y,Y,<=50K,<=50K,>50K
0,0.27397260273972607,0.0,0.0,0.37755102040816324,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,<=50K,37.00000000000001,0.0,0.0,38.0,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,<=50K,0.26725674,0.79239494,0.008910715,0.37911075,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,36.509743,79238.7,38.81507,38.152855,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,3.0334160327911377,Y,Y,<=50K,<=50K,>50K
0,0.1232876712328767,0.024070240702407025,0.0,0.5,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K,26.0,2407.0,0.0,50.00000000000001,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K,0.123419926,0.055718195,0.0,0.50020635,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,26.009653,5571.7637,0.0,50.02022,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,3.0334160327911377,Y,Y,<=50K,<=50K,>50K
0,0.1506849315068493,0.0,0.0,0.39795918367346933,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K,28.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K,0.1508368,0.030030524,8.8387955e-05,0.39836168,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,28.011087,3003.0225,0.38501793,40.039444,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,3.0334160327911377,N,N,>50K,<=50K,>50K
0,0.4246575342465753,0.07688076880768807,0.0,0.39795918367346933,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,United-States,>50K,48.0,7688.0,0.0,40.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,United-States,>50K,0.4231652,0.093948446,0.0,0.4172792,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,United-States,47.89106,9394.751,0.0,41.893364,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,United-States,3.0334160327911377,Y,Y,>50K,>50K,<=50K
0,0.3424657534246575,0.0,0.3232323232323232,0.39795918367346933,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,<=50K,42.0,0.0,1408.0,40.0,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,<=50K,0.36715183,0.7907862,0.33030185,0.37703022,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,43.802082,79077.83,1438.7949,37.948963,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,3.0334160327911377,Y,Y,<=50K,<=50K,>50K
0,0.1506849315068493,0.0,0.0,0.31632653061224486,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Male,United-States,<=50K,28.0,0.0,0.0,32.0,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Male,United-States,<=50K,0.15015192,0.08347383,0.002321855,0.31649372,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Male,United-States,27.96109,8347.3,10.114,32.016384,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Male,United-States,3.0334160327911377,Y,Y,<=50K,<=50K,>50K
0,0.0547945205479452,0.0,0.39462809917355374,0.2959183673469387,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K,21.0,0.0,1719.0,29.999999999999996,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K,0.056476947,0.08328007,0.39345756,0.29466808,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,United-States,21.122818,8327.924,1713.9011,29.877472,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,United-States,3.0334160327911377,Y,Y,<=50K,<=50K,>50K
0,0.4520547945205479,0.0,0.5544077134986226,0.2959183673469387,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,50.0,0.0,2415.0,29.999999999999996,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.43850213,0.33747748,0.56353486,0.30158946,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,49.010654,33747.41,2454.7578,30.555767,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,3.0334160327911377,Y,Y,>50K,>50K,<=50K
0,0.0684931506849315,0.0,0.0,0.39795918367346933,Private,HS-grad,Widowed,Adm-clerical,Own-child,White,Female,United-States,<=50K,22.0,0.0,0.0,40.0,Private,HS-grad,Widowed,Adm-clerical,Own-child,White,Female,United-States,<=50K,0.06961435,0.083038844,0.0009550356,0.39664516,Private,HS-grad,Widowed,Adm-clerical,Own-child,White,Female,United-States,22.081848,8303.802,4.1601353,39.871223,Private,HS-grad,Widowed,Adm-clerical,Own-child,White,Female,United-States,3.0334160327911377,Y,Y,<=50K,<=50K,>50K
0,0.41095890410958896,0.0,0.0,0.5,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K,46.99999999999999,0.0,0.0,50.00000000000001,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K,0.41104078,0.00016104087,0.0010994609,0.46381283,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,47.005978,16.103926,4.789252,46.453655,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,3.0334160327911377,Y,Y,>50K,>50K,<=50K
0,0.5616438356164384,0.0,0.0,0.19387755102040813,Private,Bachelors,Divorced,Craft-repair,Own-child,White,Female,United-States,<=50K,58.00000000000001,0.0,0.0,20.0,Private,Bachelors,Divorced,Craft-repair,Own-child,White,Female,United-States,<=50K,0.5614056,0.08368397,0.0,0.19543456,Private,Bachelors,Divorced,Craft-repair,Own-child,White,Female,United-States,57.98261,8368.313,0.0,20.152586,Private,Bachelors,Divorced,Craft-repair,Own-child,White,Female,United-States,3.0334160327911377,Y,Y,<=50K,<=50K,>50K
0,0.2876712328767123,0.0,0.0,0.6020408163265305,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K,38.0,0.0,0.0,59.99999999999999,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K,0.28792122,0.04242369,0.00044249668,0.6024147,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,38.018246,4242.3267,1.9275155,60.036644,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,3.0334160327911377,Y,Y,<=50K,<=50K,>50K
0,0.2876712328767123,0.0,0.0,0.2346938775510204,Private,9th,Married-civ-spouse,Other-service,Wife,Black,Female,Haiti,<=50K,38.0,0.0,0.0,24.0,Private,9th,Married-civ-spouse,Other-service,Wife,Black,Female,Haiti,<=50K,0.28893003,0.05989598,0.00067644793,0.23561986,Private,9th,Married-civ-spouse,Other-service,Wife,Black,Female,Haiti,38.09189,5989.538,2.946607,24.090746,Private,9th,Married-civ-spouse,Other-service,Wife,Black,Female,Haiti,3.0334160327911377,Y,Y,<=50K,<=50K,>50K
0,0.3424657534246575,0.0,0.0,0.39795918367346933,Private,HS-grad,Separated,Transport-moving,Other-relative,Black,Male,United-States,<=50K,42.0,0.0,0.0,40.0,Private,HS-grad,Separated,Transport-moving,Other-relative,Black,Male,United-States,<=50K,0.34262046,0.04772957,0.004880714,0.3997973,Private,HS-grad,Separated,Transport-moving,Other-relative,Black,Male,United-States,42.01129,4772.909,21.260391,40.180134,Private,HS-grad,Separated,Transport-moving,Other-relative,Black,Male,United-States,3.0334160327911377,Y,Y,<=50K,<=50K,>50K
0,0.5342465753424657,0.0,0.0,0.39795918367346933,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,Laos,>50K,56.0,0.0,0.0,40.0,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,Laos,>50K,0.5367267,0.39037132,0.0044359285,0.41324973,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,Laos,56.18105,39036.742,19.322905,41.498474,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,Laos,3.0334160327911377,N,N,<=50K,>50K,<=50K
0,0.4794520547945205,0.0,0.0,0.39795918367346933,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,United-States,>50K,52.0,0.0,0.0,40.0,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,United-States,>50K,0.47940266,0.012360646,0.00028003164,0.3981124,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,United-States,51.996395,1236.0522,1.2198179,40.015015,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,United-States,3.0334160327911377,Y,Y,>50K,>50K,<=50K
0,0.4246575342465753,0.0,0.0,0.39795918367346933,Private,Assoc-voc,Divorced,Other-service,Own-child,White,Female,United-States,<=50K,48.0,0.0,0.0,40.0,Private,Assoc-voc,Divorced,Other-service,Own-child,White,Female,United-States,<=50K,0.4276997,0.7922606,0.0,0.41779503,Private,Assoc-voc,Divorced,Other-service,Own-child,White,Female,United-States,48.222076,79225.266,0.0,41.943913,Private,Assoc-voc,Divorced,Other-service,Own-child,White,Female,United-States,3.0334160327911377,Y,Y,<=50K,<=50K,>50K
0,0.8904109589041096,0.0,0.0,0.020408163265306124,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K,82.00000000000001,0.0,0.0,3.0,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K,0.8878015,0.79270774,0.010838591,0.030843813,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,81.80951,79269.984,47.212902,4.0226936,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,3.0334160327911377,Y,Y,<=50K,<=50K,>50K
0,0.4383561643835617,0.0,0.0,0.346938775510204,Private,Bachelors,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,Philippines,<=50K,49.00000000000001,0.0,0.0,35.0,Private,Bachelors,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,Philippines,<=50K,0.4328304,0.7891956,0.0,0.35037088,Private,Bachelors,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,Philippines,48.59662,78918.77,0.0,35.336346,Private,Bachelors,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,Philippines,3.0334160327911377,Y,Y,<=50K,<=50K,>50K
0,0.3424657534246575,0.0,0.0,0.39795918367346933,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K,42.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K,0.34245497,3.508626e-05,0.0,0.41602945,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,41.999214,3.508591,0.0,41.770885,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,3.0334160327911377,Y,Y,<=50K,<=50K,>50K
0,0.32876712328767127,0.0,0.0,0.39795918367346933,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,>50K,41.00000000000001,0.0,0.0,40.0,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,>50K,0.33023983,0.36695662,0.00080333516,0.39919665,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,41.10751,36695.297,3.499328,40.121273,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,3.0334160327911377,Y,Y,>50K,>50K,<=50K
0,0.2191780821917808,0.0,0.0,0.5,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K,33.0,0.0,0.0,50.00000000000001,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K,0.2190552,0.025883928,0.0,0.49988323,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,32.99103,2588.367,0.0,49.988556,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,3.0334160327911377,Y,Y,<=50K,<=50K,>50K
0,0.3835616438356165,0.015060150601506015,0.0,0.44897959183673464,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,White,Female,United-States,<=50K,45.00000000000001,1506.0,0.0,45.0,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,White,Female,United-States,<=50K,0.38172844,0.08064109,0.0,0.4483743,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,White,Female,United-States,44.866173,8064.0283,0.0,44.94068,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,White,Female,United-States,3.0334160327911377,Y,Y,<=50K,<=50K,>50K
0,0.2465753424657534,0.0,0.0,0.39795918367346933,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Female,United-States,<=50K,35.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Female,United-States,<=50K,0.2501262,0.04778952,3.06578e-05,0.39886105,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Female,United-States,35.259212,4778.9043,0.13354538,40.088383,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Female,United-States,3.0334160327911377,Y,Y,<=50K,<=50K,>50K
0,0.3835616438356165,0.0,0.0,0.346938775510204,Self-emp-not-inc,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K,45.00000000000001,0.0,0.0,35.0,Self-emp-not-inc,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K,0.38215768,0.047743075,0.0020747765,0.34596464,Self-emp-not-inc,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,44.89751,4774.26,9.037726,34.904533,Self-emp-not-inc,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,3.0334160327911377,Y,Y,<=50K,<=50K,>50K
0,0.30136986301369856,0.05013050130501305,0.0,0.31632653061224486,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K,38.99999999999999,5013.0,0.0,32.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K,0.31830102,0.31515235,0.0,0.30947316,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,40.235973,31514.92,0.0,31.32837,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,3.0334160327911377,N,N,<=50K,>50K,<=50K
0,0.726027397260274,0.0,0.0,0.1530612244897959,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K,70.00000000000001,0.0,0.0,16.0,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K,0.7252081,0.059847217,0.00065956527,0.15249923,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,69.94019,5984.6616,2.8730662,15.944924,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,3.0334160327911377,Y,Y,<=50K,<=50K,>50K
0,0.5068493150684932,0.0,0.0,0.39795918367346933,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K,54.00000000000001,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K,0.49874765,1.03545535e-05,6.7827823e-06,0.39781672,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,53.408577,1.035445,0.029545799,39.98604,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,3.0334160327911377,N,N,>50K,<=50K,>50K
0,0.7397260273972601,0.11678116781167812,0.0,0.44897959183673464,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,United-States,>50K,71.0,11678.0,0.0,45.0,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,United-States,>50K,0.7386094,0.3435285,0.0015034451,0.44563887,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,United-States,70.91849,34352.508,6.549007,44.672607,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,United-States,3.0334160327911377,Y,Y,>50K,>50K,<=50K
0,0.2602739726027397,0.0,0.0,0.39795918367346933,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K,36.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K,0.2559498,0.7925617,0.01306322,0.39995316,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,United-States,35.684334,79255.375,56.90339,40.195408,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,United-States,3.0334160327911377,Y,Y,<=50K,<=50K,>50K
0,0.3150684931506849,0.0,0.3409090909090909,0.39795918367346933,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K,40.0,0.0,1485.0,40.0,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K,0.3231503,0.00013635588,0.3409837,0.39802134,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,United-States,40.58997,13.635452,1485.325,40.006092,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,United-States,3.0334160327911377,Y,Y,<=50K,<=50K,>50K
0,0.1232876712328767,0.0,0.0,0.346938775510204,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K,26.0,0.0,0.0,35.0,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K,0.09057298,0.78933907,0.0,0.35494402,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,23.611828,78933.12,0.0,35.784515,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,3.0334160327911377,Y,Y,<=50K,<=50K,>50K
0,0.41095890410958896,0.033250332503325035,0.0,0.44897959183673464,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,United-States,<=50K,46.99999999999999,3325.0,0.0,45.0,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,United-States,<=50K,0.42912167,0.7819921,0.03542692,0.45157224,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,United-States,48.325882,78198.43,154.31966,45.254078,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,United-States,3.0334160327911377,Y,Y,<=50K,<=50K,>50K
