,scaled_input_age,scaled_input_capital-gain,scaled_input_capital-loss,scaled_input_hours-per-week,scaled_input_workclass,scaled_input_education,scaled_input_marital-status,scaled_input_occupation,scaled_input_relationship,scaled_input_race,scaled_input_sex,scaled_input_native-country,scaled_input_class,origin_input_age,origin_input_capital-gain,origin_input_capital-loss,origin_input_hours-per-week,origin_input_workclass,origin_input_education,origin_input_marital-status,origin_input_occupation,origin_input_relationship,origin_input_race,origin_input_sex,origin_input_native-country,origin_input_class,scaled_adv_age,scaled_adv_capital-gain,scaled_adv_capital-loss,scaled_adv_hours-per-week,scaled_adv_workclass,scaled_adv_education,scaled_adv_marital-status,scaled_adv_occupation,scaled_adv_relationship,scaled_adv_race,scaled_adv_sex,scaled_adv_native-country,origin_adv_age,origin_adv_capital-gain,origin_adv_capital-loss,origin_adv_hours-per-week,origin_adv_workclass,origin_adv_education,origin_adv_marital-status,origin_adv_occupation,origin_adv_relationship,origin_adv_race,origin_adv_sex,origin_adv_native-country,running_time,Predict_Success,Attack_Success?,ground_truth,prediction,adv_prediction
0,0.1232876712328767,0.0,0.0,0.37755102040816324,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K,26.0,0.0,0.0,38.0,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,United-States,<=50K,0.12859027,0.12009343,0.011179957,0.3912929,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,United-States,26.387089,12009.223,48.69989,39.346703,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,United-States,58.578864336013794,Y,Y,<=50K,<=50K,>50K
0,0.27397260273972607,0.0,0.0,0.37755102040816324,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,<=50K,37.00000000000001,0.0,0.0,38.0,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,<=50K,0.28010806,0.081819676,0.010167682,0.38584885,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,37.447887,8181.8857,44.29042,38.813187,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,58.578864336013794,Y,Y,<=50K,<=50K,>50K
0,0.1232876712328767,0.024070240702407025,0.0,0.5,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,26.0,2407.0,0.0,50.00000000000001,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.122099295,0.006319238,2.0916929e-08,0.4979933,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,25.913248,631.9175,9.111414e-05,49.80334,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,58.578864336013794,N,N,<=50K,>50K,<=50K
0,0.1506849315068493,0.0,0.0,0.39795918367346933,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K,28.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K,0.1507232,0.0005905591,5.803143e-05,0.3980358,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,28.002792,59.05532,0.2527849,40.007507,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,58.578864336013794,N,N,>50K,<=50K,>50K
0,0.4246575342465753,0.07688076880768807,0.0,0.39795918367346933,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,United-States,>50K,48.0,7688.0,0.0,40.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,United-States,>50K,0.42422217,0.07028197,0.0,0.3972763,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,United-States,47.96822,7028.1265,0.0,39.93308,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,United-States,58.578864336013794,Y,Y,>50K,>50K,<=50K
0,0.3424657534246575,0.0,0.3232323232323232,0.39795918367346933,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,<=50K,42.0,0.0,1408.0,40.0,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,<=50K,0.34413925,0.02951379,0.32623544,0.4011705,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,42.12216,2951.3494,1421.0815,40.31471,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,58.578864336013794,Y,Y,<=50K,<=50K,>50K
0,0.1506849315068493,0.0,0.0,0.31632653061224486,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Male,United-States,<=50K,28.0,0.0,0.0,32.0,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Male,United-States,<=50K,0.15690333,0.1264169,0.014708532,0.3299559,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Male,United-States,28.453943,12641.564,64.070366,33.33568,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Male,United-States,58.578864336013794,Y,Y,<=50K,<=50K,>50K
0,0.0547945205479452,0.0,0.39462809917355374,0.2959183673469387,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K,21.0,0.0,1719.0,29.999999999999996,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K,0.05912093,0.10199551,0.4061896,0.30755872,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,United-States,21.315828,10199.449,1769.3618,31.140753,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,United-States,58.578864336013794,Y,Y,<=50K,<=50K,>50K
0,0.4520547945205479,0.0,0.5544077134986226,0.2959183673469387,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,50.0,0.0,2415.0,29.999999999999996,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.40888584,0.0,0.46513182,0.20817813,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,46.848667,0.0,2026.1143,21.401457,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,58.578864336013794,Y,Y,>50K,>50K,<=50K
0,0.0684931506849315,0.0,0.0,0.39795918367346933,Private,HS-grad,Widowed,Adm-clerical,Own-child,White,Female,United-States,<=50K,22.0,0.0,0.0,40.0,Private,HS-grad,Widowed,Adm-clerical,Own-child,White,Female,United-States,<=50K,0.07802565,0.14557768,0.013634734,0.411899,Private,HS-grad,Widowed,Adm-clerical,Own-child,White,Female,United-States,22.695871,14557.623,59.392902,41.3661,Private,HS-grad,Widowed,Adm-clerical,Own-child,White,Female,United-States,58.578864336013794,Y,Y,<=50K,<=50K,>50K
0,0.41095890410958896,0.0,0.0,0.5,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K,46.99999999999999,0.0,0.0,50.00000000000001,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K,0.3693023,0.0,0.0,0.45629,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,43.959064,0.0,0.0,45.71642,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,58.578864336013794,Y,Y,>50K,>50K,<=50K
0,0.5616438356164384,0.0,0.0,0.19387755102040813,Private,Bachelors,Divorced,Craft-repair,Own-child,White,Female,United-States,<=50K,58.00000000000001,0.0,0.0,20.0,Private,Bachelors,Divorced,Craft-repair,Own-child,White,Female,United-States,<=50K,0.5658712,0.10352183,0.008969781,0.20460972,Private,Bachelors,Divorced,Craft-repair,Own-child,White,Female,United-States,58.308598,10352.08,39.072365,21.051752,Private,Bachelors,Divorced,Craft-repair,Own-child,White,Female,United-States,58.578864336013794,Y,Y,<=50K,<=50K,>50K
0,0.2876712328767123,0.0,0.0,0.6020408163265305,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K,38.0,0.0,0.0,59.99999999999999,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K,0.28805336,0.008905745,0.0009198126,0.60308605,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,38.027893,890.5656,4.006704,60.102432,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,58.578864336013794,Y,Y,<=50K,<=50K,>50K
0,0.2876712328767123,0.0,0.0,0.2346938775510204,Private,9th,Married-civ-spouse,Other-service,Wife,Black,Female,Haiti,<=50K,38.0,0.0,0.0,24.0,Private,9th,Married-civ-spouse,Other-service,Wife,Black,Female,Haiti,<=50K,0.2942464,0.112819515,0.012787805,0.2466085,Private,9th,Married-civ-spouse,Other-service,Wife,Black,Female,Haiti,38.479984,11281.839,55.70368,25.167633,Private,9th,Married-civ-spouse,Other-service,Wife,Black,Female,Haiti,58.578864336013794,Y,Y,<=50K,<=50K,>50K
0,0.3424657534246575,0.0,0.0,0.39795918367346933,Private,HS-grad,Separated,Transport-moving,Other-relative,Black,Male,United-States,<=50K,42.0,0.0,0.0,40.0,Private,HS-grad,Separated,Transport-moving,Other-relative,Black,Male,United-States,<=50K,0.34871748,0.13160993,0.015097079,0.41050944,Private,HS-grad,Separated,Transport-moving,Other-relative,Black,Male,United-States,42.456375,13160.861,65.76288,41.229923,Private,HS-grad,Separated,Transport-moving,Other-relative,Black,Male,United-States,58.578864336013794,Y,Y,<=50K,<=50K,>50K
0,0.5342465753424657,0.0,0.0,0.39795918367346933,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,Laos,<=50K,56.0,0.0,0.0,40.0,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,Laos,<=50K,0.53512156,0.017796941,0.001849909,0.39988664,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,Laos,56.063873,1779.6763,8.058204,40.18889,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,Laos,58.578864336013794,Y,Y,<=50K,<=50K,>50K
0,0.4794520547945205,0.0,0.0,0.39795918367346933,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,United-States,<=50K,52.0,0.0,0.0,40.0,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,United-States,<=50K,0.48072273,0.017229402,0.0015726804,0.39984927,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,United-States,52.09276,1722.923,6.850596,40.185226,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,United-States,58.578864336013794,N,N,>50K,<=50K,>50K
0,0.4246575342465753,0.0,0.0,0.39795918367346933,Private,Assoc-voc,Divorced,Other-service,Own-child,White,Female,United-States,<=50K,48.0,0.0,0.0,40.0,Private,Assoc-voc,Divorced,Other-service,Own-child,White,Female,United-States,<=50K,0.43398556,0.13831297,0.01682795,0.41254482,Private,Assoc-voc,Divorced,Other-service,Own-child,White,Female,United-States,48.680943,13831.158,73.30255,41.42939,Private,Assoc-voc,Divorced,Other-service,Own-child,White,Female,United-States,58.578864336013794,Y,Y,<=50K,<=50K,>50K
0,0.8904109589041096,0.0,0.0,0.020408163265306124,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K,82.00000000000001,0.0,0.0,3.0,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K,0.9007495,0.117538325,0.013068061,0.033009835,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,82.754715,11753.715,56.924477,4.234964,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,58.578864336013794,Y,Y,<=50K,<=50K,>50K
0,0.4383561643835617,0.0,0.0,0.346938775510204,Private,Bachelors,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,Philippines,<=50K,49.00000000000001,0.0,0.0,35.0,Private,Bachelors,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,Philippines,<=50K,0.4436902,0.10514278,0.008856176,0.35622948,Private,Bachelors,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,Philippines,49.389385,10514.173,38.577503,35.91049,Private,Bachelors,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,Philippines,58.578864336013794,Y,Y,<=50K,<=50K,>50K
0,0.3424657534246575,0.0,0.0,0.39795918367346933,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K,42.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,<=50K,0.34408033,0.0373103,0.0032970964,0.4016852,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,42.117863,3730.9924,14.362152,40.36515,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,58.578864336013794,Y,Y,<=50K,<=50K,>50K
0,0.32876712328767127,0.0,0.0,0.39795918367346933,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K,41.00000000000001,0.0,0.0,40.0,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K,0.33417067,0.08599639,0.0065076887,0.40800563,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,41.39446,8599.553,28.347492,40.98455,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,58.578864336013794,N,N,>50K,<=50K,>50K
0,0.2191780821917808,0.0,0.0,0.5,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K,33.0,0.0,0.0,50.00000000000001,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K,0.22027464,0.023958193,0.002631564,0.50313497,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,33.080048,2395.7954,11.463093,50.307228,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,58.578864336013794,Y,Y,<=50K,<=50K,>50K
0,0.3835616438356165,0.015060150601506015,0.0,0.44897959183673464,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,White,Female,United-States,<=50K,45.00000000000001,1506.0,0.0,45.0,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,White,Female,United-States,<=50K,0.386052,0.055130217,0.004055815,0.45410436,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,White,Female,United-States,45.181797,5512.967,17.66713,45.502228,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,White,Female,United-States,58.578864336013794,Y,Y,<=50K,<=50K,>50K
0,0.2465753424657534,0.0,0.0,0.39795918367346933,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Female,United-States,<=50K,35.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Female,United-States,<=50K,0.2548495,0.16813901,0.020697815,0.41695613,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Female,United-States,35.60401,16813.732,90.15968,41.8617,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Female,United-States,58.578864336013794,Y,Y,<=50K,<=50K,>50K
0,0.3835616438356165,0.0,0.0,0.346938775510204,Self-emp-not-inc,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K,45.00000000000001,0.0,0.0,35.0,Self-emp-not-inc,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,<=50K,0.3919825,0.10920381,0.010429632,0.3590956,Self-emp-not-inc,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,45.614723,10920.271,45.431477,36.19137,Self-emp-not-inc,Some-college,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,58.578864336013794,Y,Y,<=50K,<=50K,>50K
0,0.30136986301369856,0.05013050130501305,0.0,0.31632653061224486,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K,38.99999999999999,5013.0,0.0,32.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,>50K,0.289735,5.9652057e-09,5.182242e-08,0.29624623,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,38.150654,0.0005965146,0.00022573845,30.03213,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,58.578864336013794,N,N,<=50K,>50K,<=50K
0,0.726027397260274,0.0,0.0,0.1530612244897959,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K,70.00000000000001,0.0,0.0,16.0,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,<=50K,0.7267367,0.015347898,0.0015849326,0.1547286,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,70.05178,1534.7744,6.9039664,16.163403,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,58.578864336013794,Y,Y,<=50K,<=50K,>50K
0,0.5068493150684932,0.0,0.0,0.39795918367346933,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K,54.00000000000001,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,<=50K,0.50740993,0.010961262,0.0012030788,0.3992257,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,54.040924,1096.1152,5.240611,40.12412,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,58.578864336013794,N,N,>50K,<=50K,>50K
0,0.7397260273972601,0.11678116781167812,0.0,0.44897959183673464,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,United-States,>50K,71.0,11678.0,0.0,45.0,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,United-States,>50K,0.73631644,0.051339008,0.0,0.44159895,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,United-States,70.7511,5133.8496,0.0,44.276695,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,United-States,58.578864336013794,Y,Y,>50K,>50K,<=50K
0,0.2602739726027397,0.0,0.0,0.39795918367346933,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K,36.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,United-States,<=50K,0.26667428,0.11619237,0.012272348,0.4104609,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,United-States,36.467224,11619.121,53.458347,41.225166,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,United-States,58.578864336013794,Y,Y,<=50K,<=50K,>50K
0,0.3150684931506849,0.0,0.3409090909090909,0.39795918367346933,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K,40.0,0.0,1485.0,40.0,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,United-States,<=50K,0.31627557,0.023910228,0.3434042,0.400587,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,United-States,40.088116,2390.999,1495.8687,40.257526,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,United-States,58.578864336013794,Y,Y,<=50K,<=50K,>50K
0,0.1232876712328767,0.0,0.0,0.346938775510204,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K,26.0,0.0,0.0,35.0,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,<=50K,0.13075285,0.14617316,0.014847292,0.36413327,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,26.544956,14617.17,64.674805,36.68506,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,58.578864336013794,Y,Y,<=50K,<=50K,>50K
0,0.41095890410958896,0.033250332503325035,0.0,0.44897959183673464,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,United-States,<=50K,46.99999999999999,3325.0,0.0,45.0,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,United-States,<=50K,0.41383314,0.11600326,0.009606914,0.45815727,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,United-States,47.20982,11600.21,41.847717,45.89941,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,United-States,58.578864336013794,Y,Y,<=50K,<=50K,>50K
